"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9580044,17/01/2022 10:00,17/01/2022 11:00,MS TEAMS,"[Kara Jessup, Lidya Stamper]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables,Productivity tools,9679258,09/05/2022 11:00,09/05/2022 12:00,LBR.R.08,[Eshwar Seshagiri],1
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables (online),Data science tools and coding,9598580,10/02/2022 17:00,10/02/2022 18:00,https://lse.zoom.us/j/85725962302,[Kashvi Gandhi],6
"[Using IT, Research, Career Development]",Python Fundamentals 3: Converting Data Types (online),Data science tools and coding,9628940,29/03/2022 14:00,29/03/2022 15:00,https://lse.zoom.us/j/81210179991,[Sara Luxmoore],5
"[Using IT, Research, Career Development]",Python Fundamentals 7: For loops (online),Data science tools and coding,9486356,01/11/2021 11:00,01/11/2021 12:00,&nbsp;https://lse.zoom.us/j/85227776197,[Michael Wiemers],4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9598767,02/02/2022 14:00,02/02/2022 15:00,MS TEAMS,"[Min Qi Boo, Kashvi Gandhi]",7
"[Using IT, Research, Career Development]",Working with Tabular Data 3: Pandas Basics (online),Data science tools and coding,9546981,09/02/2022 16:00,09/02/2022 17:00,https://lse.zoom.us/j/89462099114,[Kashvi Gandhi],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions,Productivity tools,9487276,23/11/2021 16:00,23/11/2021 17:00,LRB.R08,"[Manuela Capony, Bethanie Lim]",5
"[Using IT, Research, Career Development]",R Data Wrangling 3: Joining and aggregation (online),Data science tools and coding,9486000,05/11/2021 11:00,05/11/2021 12:00,https://lse.zoom.us/j/86954915188,[Andrew Moles],3
"[Using IT, Research, Career Development]",Tableau 3: Geographic Data and Relationships (online),Data science tools and coding,9701864,14/06/2022 12:00,14/06/2022 13:00,https://lse.zoom.us/j/82766909762,[Giorgia Cecchinato],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Word 1: Dissertation Timesavers and Troubleshooting (online),Productivity tools,9624301,10/03/2022 10:00,10/03/2022 11:00,MS TEAMS,"[Shenel Mushtaq, Jing Soh]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9598877,04/02/2022 10:00,04/02/2022 11:00,MS TEAMS,"[Min Qi Boo, Jing Soh]",9
"[Problem solving, Using IT, Career Development, Application of information skills]",Word 1: Dissertation Timesavers and Troubleshooting (online),Productivity tools,9241403,14/02/2022 15:00,14/02/2022 16:00,MS TEAMS,"[Bardia Bijani Aval, Shenel Mushtaq]",7
"[Using IT, Research, Career Development]",R Fundamentals 4: Data Frames,Data science tools and coding,9547081,08/12/2021 16:00,08/12/2021 17:00,LRB.R08,[Arina Ghanizadegan],1
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9628850,22/03/2022 16:00,22/03/2022 17:00,https://lse.zoom.us/j/84547282868,[Lars Murdock Physant Murdock],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4e: Data Tools (online),Productivity tools,9580169,21/01/2022 15:00,21/01/2022 16:00,MS TEAMS,"[Manuela Capony, Kara Jessup]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data,Productivity tools,9626657,18/03/2022 12:00,18/03/2022 13:00,LBR.R.08,"[Bardia Bijani Aval, Kara Jessup]",7
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data (online),Productivity tools,9580139,20/01/2022 16:00,20/01/2022 17:00,MS TEAMS,"[Kara Jessup, Jing Soh]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4f: What-If Analysis (online),Productivity tools,9580192,24/01/2022 13:00,24/01/2022 14:00,MS TEAMS,"[Bardia Bijani Aval, Manuela Capony]",4
"[Specific skills, Using IT, Research, Career Development]",R Fundamentals 6: Conditionals and Logic (online),Data science tools and coding,9547189,09/12/2021 17:00,09/12/2021 18:00,https://lse.zoom.us/j/84756346489,[Arina Ghanizadegan],2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data (online),Productivity tools,9523488,08/11/2021 13:00,08/11/2021 14:00,MS TEAMS,"[Bardia Bijani Aval, Bethanie Lim]",4
"[Using IT, Research, Career Development]","R Fundamentals 2: Vectors, Functions, and Indexing (online)",Data science tools and coding,9579619,19/01/2022 14:00,19/01/2022 15:00,https://lse.zoom.us/j/88022075691,[Arina Ghanizadegan],9
"[Using IT, Research, Career Development]",R Data Wrangling 2: Data wrangling with dplyr (online),Data science tools and coding,9543640,02/12/2021 17:00,02/12/2021 18:00,https://lse.zoom.us/j/85993169636,[Arina Ghanizadegan],1
"[Using IT, Research, Career Development]",Python for Finance Day 3: Downloading and visualizing stock price data,Data science academic support,9669698,18/05/2022 10:00,18/05/2022 13:30,CLM B.08,"[Giorgia Cecchinato, Adam Gray, Sara Luxmoore, Andrew Moles, Nicolas Eduardo Santos Villagran, Michael Wiemers]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9519865,01/11/2021 17:00,01/11/2021 18:00,MS TEAMS,"[Isolde Hegemann, Shenel Mushtaq, Nedelin Velikov]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 5: Complex Calculations,Productivity tools,9630677,22/03/2022 14:00,22/03/2022 15:00,LBR.R.08,"[Shenel Mushtaq, Jing Soh]",4
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau (online),Data science tools and coding,9547160,09/12/2021 15:00,09/12/2021 16:00,https://lse.zoom.us/j/86303415216,[Giorgia Cecchinato],4
"[Using IT, Research, Career Development]",Python for Accounting 3,Data science academic support,9540343,02/12/2021 12:00,02/12/2021 14:00,LRB.R08,"[Kashvi Gandhi, Michael Wiemers]",5
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables,Data science tools and coding,9616367,14/02/2022 10:00,14/02/2022 11:00,LBR.R.08,[Kashvi Gandhi],5
"[Using IT, Research, Career Development]",Python Fundamentals 9: Writing Functions,Data science tools and coding,9490259,04/11/2021 13:00,04/11/2021 14:00,LRB.R08,[Ximin Chen],1
"[Using IT, Research, Career Development]",Data Visualisation in Python 3: Plotting with Pandas and Seaborn (online),Data science tools and coding,9598179,03/02/2022 14:00,03/02/2022 15:00,https://lse.zoom.us/j/85049730991,[Arina Ghanizadegan],1
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 3: Professional Slides (online),Productivity tools,9515568,29/10/2021 15:00,29/10/2021 16:00,MS TEAMS,"[Min Qi Boo, Kara Jessup]",3
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables (online),Data science tools and coding,9588014,27/01/2022 13:00,27/01/2022 14:00,https://lse.zoom.us/j/85725962302,[Sara Luxmoore],4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9527136,25/11/2021 13:00,25/11/2021 14:00,MS TEAMS,"[Shenel Mushtaq, Lidya Stamper]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables (online),Productivity tools,9630930,31/03/2022 14:00,31/03/2022 15:00,MS TEAMS,"[Shenel Mushtaq, Jing Soh]",8
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 5: Complex Calculations (online),Productivity tools,9616839,25/02/2022 11:00,25/02/2022 12:00,MS TEAMS,"[Bethanie Lim, Lidya Stamper]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4e: Data Tools,Productivity tools,9532423,07/12/2021 09:00,07/12/2021 10:00,LRB.R08,"[Jack Downes, Isolde Hegemann]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9580051,17/01/2022 17:00,17/01/2022 18:00,MS TEAMS,"[Isolde Hegemann, Shenel Mushtaq]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables,Productivity tools,9616769,23/02/2022 10:00,23/02/2022 11:00,LBR.R.08,"[Isolde Hegemann, Eshwar Seshagiri]",3
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau,Data science tools and coding,9485900,25/10/2021 13:00,25/10/2021 14:00,LRB.R08,[Giorgia Cecchinato],6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9599302,10/02/2022 16:00,10/02/2022 17:00,MS TEAMS,"[Kara Jessup, Jing Soh]",8
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9518045,25/10/2021 15:00,25/10/2021 16:00,https://lse.zoom.us/j/82078627399,[Sara Luxmoore],6
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9579712,20/01/2022 17:00,20/01/2022 18:00,https://lse.zoom.us/j/82078627399,[Lars Murdock Physant Murdock],6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9630808,24/03/2022 15:00,24/03/2022 16:00,MS TEAMS,"[Kara Jessup, Bethanie Lim]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions,Productivity tools,9630823,25/03/2022 14:00,25/03/2022 15:00,LBR.R.08,"[Kashvi Gandhi, Kara Jessup]",5
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables,Data science tools and coding,9598223,07/02/2022 10:00,07/02/2022 11:00,LBR.R.08,[Kashvi Gandhi],4
"[Using IT, Research, Career Development]",Python Fundamentals 5: List of Lists (online),Data science tools and coding,9623972,18/03/2022 14:00,18/03/2022 15:00,https://lse.zoom.us/j/89387511046,[Kashvi Gandhi],4
"[Using IT, Research, Career Development]",Working with Tabular Data 2: NumPy 2D Arrays (online),Data science tools and coding,9483040,08/11/2021 13:00,08/11/2021 14:00, https://lse.zoom.us/j/86153306298,[Michael Wiemers],2
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 1: Designing Slides,Productivity tools,9515434,27/10/2021 12:00,27/10/2021 13:00,LRB.R08,"[Min Qi Boo, Kara Jessup, Nedelin Velikov]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9520027,04/11/2021 18:00,04/11/2021 19:00,MS TEAMS,"[Bardia Bijani Aval, Shurjo Rana, Nedelin Velikov]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering (online),Productivity tools,9624172,03/03/2022 15:00,03/03/2022 16:00,MS TEAMS,"[Kara Jessup, Bethanie Lim]",3
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau,Data science tools and coding,9687897,07/06/2022 12:00,07/06/2022 13:00,LBR.R.08,"[Aaratrika Barman, Andrew Moles]",10
"[Using IT, Research, Career Development]",Python for Finance Day 1: Introduction to Python,Data science academic support,9669660,16/05/2022 10:00,16/05/2022 13:30,CLM.B09,"[Giorgia Cecchinato, Kashvi Gandhi, Sara Luxmoore, Andrew Moles, Nicolas Eduardo Santos Villagran, Michael Wiemers]",0
"[Specific skills, Using IT, Research, Career Development]","R Fundamentals 3: Strings, Factors, and Type Conversion (online)",Data science tools and coding,9518692,04/11/2021 17:00,04/11/2021 18:00,https://lse.zoom.us/j/87554535646,[Arina Ghanizadegan],3
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 2: Formatting Slides,Productivity tools,9515506,01/02/2022 09:00,01/02/2022 10:00,LBR.R.08,[Isolde Hegemann],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9679147,04/05/2022 11:00,04/05/2022 12:00,LBR.R.08,[Bethanie Lim],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data,Productivity tools,9527883,03/12/2021 10:00,03/12/2021 11:00,LRB.R08,"[Isolde Hegemann, Bethanie Lim]",1
"[Specific skills, Using IT, Research, Career Development]","R Fundamentals 3: Strings, Factors, and Type Conversion",Data science tools and coding,9662922,31/03/2022 12:00,31/03/2022 13:00,LBR.R.08,[Arina Ghanizadegan],4
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 1: Designing Slides,Productivity tools,9515446,14/02/2022 16:00,14/02/2022 17:00,LBR.R.08,[Bardia Bijani Aval],1
"[Using IT, Research, Career Development]",Python Fundamentals 3: Converting Data Types,Data science tools and coding,9628741,15/03/2022 16:00,15/03/2022 18:00,LBR.R.08,"[Kashvi Gandhi, Sara Luxmoore]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables (online),Productivity tools,9206997,29/10/2021 12:00,29/10/2021 13:00,MS TEAMS,"[Isolde Hegemann, Bethanie Lim]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 1: Designing Slides (online),Productivity tools,9350076,25/10/2021 13:00,25/10/2021 14:00,MS TEAMS,"[Kara Jessup, Bethanie Lim, Nedelin Velikov]",4
"[Using IT, Research, Career Development]",Python Fundamentals 3: Converting Data Types,Data science tools and coding,9678866,12/05/2022 11:00,12/05/2022 12:00,LBR.R.08,[Kashvi Gandhi],11
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables,Productivity tools,9626527,17/03/2022 11:00,17/03/2022 12:00,LBR.R.08,"[Isolde Hegemann, Bethanie Lim]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions,Productivity tools,9487369,26/10/2021 15:00,26/10/2021 16:00,LRB.R08,"[Isolde Hegemann, Bethanie Lim]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9599212,11/02/2022 17:00,11/02/2022 18:00,LBR.R.08,"[Bardia Bijani Aval, Kara Jessup]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9284371,10/11/2021 18:00,10/11/2021 19:00,MS TEAMS,"[Eshwar Seshagiri, Jing Soh]",6
"[Using IT, Research, Career Development]",Data Visualisation in Python 1: Line Plots with Matplotlib (online),Data science tools and coding,9628707,22/03/2022 10:00,22/03/2022 11:00,https://lse.zoom.us/j/89727811258,[Ximin Chen],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 5: Complex Calculations (online),Productivity tools,9599066,07/02/2022 17:00,07/02/2022 18:00,MS TEAMS,"[Shenel Mushtaq, Jing Soh]",4
"[Using IT, Research, Career Development]",R Fundamentals 5: Loading Data and Packages,Data science tools and coding,9522617,08/12/2021 13:00,08/12/2021 14:00,LRB.R08,[Mario Marset Marset Ehrle],0
"[Using IT, Research, Career Development]",Python Fundamentals 4: Lists,Data science tools and coding,9598526,10/02/2022 13:00,10/02/2022 14:00,LBR.R.08,[Sara Luxmoore],2
"[Using IT, Research, Career Development]",R Fundamentals 1 & 2: Fast-track Pilot,Data science tools and coding,9627188,29/03/2022 11:00,29/03/2022 13:00,LBR.R.08,[Arina Ghanizadegan],2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering (online),Productivity tools,9630924,31/03/2022 15:00,31/03/2022 16:00,MS TEAMS,"[Kara Jessup, Bethanie Lim]",3
